company_name,company_category_list,investor_name,funding_round_type,funding_round_code,funded_at,raised_amount_usd
Apcera,Cloud Computing|Cloud Infrastructure|Cloud Security|Data Center Infrastructure|Enterprise Software|Governance|Software,True Ventures,venture,A,2013-07-08,5e+06
Apozy,Cloud Computing|Enterprises|Gamification|Information Security|SaaS|Security|Training,Acceleprise Ventures,seed,NA,2013-09-15,NA
AppAssure Software,Flash Storage|Homeland Security|Software,Bain Capital Ventures,venture,A,2008-05-20,6e+06
AppDome,Enterprise Software|Mobile Security|Security,Draper Nexus Ventures,venture,A,2015-11-11,1.3e+07
AppDome,Enterprise Software|Mobile Security|Security,Menlo Ventures,venture,A,2015-11-11,1.3e+07
AppDome,Enterprise Software|Mobile Security|Security,Prolific Venture Capital,venture,NA,2014-02-19,0
Appetas,Local Businesses|Network Security|Restaurants|SaaS|Sales and Marketing,Microsoft Ventures,seed,NA,2012-09-07,20000
Appetas,Local Businesses|Network Security|Restaurants|SaaS|Sales and Marketing,Palo Alto Venture Science,seed,NA,2012-08-24,50000
Appetas,Local Businesses|Network Security|Restaurants|SaaS|Sales and Marketing,Right Side Capital Management,seed,NA,2012-08-24,50000
Appetas,Local Businesses|Network Security|Restaurants|SaaS|Sales and Marketing,Techstars,seed,NA,2012-09-07,20000
AppInside,Cyber Security|Mobile Security|SaaS,Accomplice,seed,NA,2015-08-20,2300000
Appknox,Mobile|Mobile Security|SaaS,Microsoft Ventures,venture,NA,2014-12-02,NA
Palerra Inc.,Security,August Capital,venture,B,2015-04-08,1.7e+07
Palerra Inc.,Security,Engineering Capital,venture,B,2015-04-08,1.7e+07
Palerra Inc.,Security,Norwest Venture Partners - NVP,venture,B,2015-04-08,1.7e+07
Palerra Inc.,Security,Norwest Venture Partners - NVP,venture,A,2014-02-20,8e+06
Palerra Inc.,Security,Wing Venture Capital,venture,B,2015-04-08,1.7e+07
Palerra Inc.,Security,Wing Venture Capital,venture,A,2014-02-20,8e+06
Palerra Inc.,Security,Gaurav Garg,venture,A,2014-02-20,8e+06
APProtect,Security,Vertex Ventures,venture,A,2006-07-27,750000
AppSlingr,Analytics|Mobile Security|SaaS,Alchemist Accelerator,seed,NA,2013-07-10,28000
Appthority,Security,U.S. Venture Partners (USVP),venture,A,2012-05-02,6250000
Appthority,Security,Venrock,venture,A,2012-05-02,6250000
AppThwack,Android|Cyber Security|iOS|Mobile|SaaS|Testing,In-Q-Tel,seed,NA,2013-03-01,6e+05
AppThwack,Android|Cyber Security|iOS|Mobile|SaaS|Testing,PIE,seed,NA,2012-10-08,18000
AppThwack,Android|Cyber Security|iOS|Mobile|SaaS|Testing,Portland Seed Fund,seed,NA,2013-03-01,6e+05
AppThwack,Android|Cyber Security|iOS|Mobile|SaaS|Testing,Rogue Venture Partners,seed,NA,2013-03-01,6e+05
AppThwack,Android|Cyber Security|iOS|Mobile|SaaS|Testing,Upstart Labs,seed,NA,2013-03-01,6e+05
Aptible,Enterprise Software|Health and Insurance|Health Care|PaaS|Privacy|Security,Fresh VC,seed,NA,2014-08-18,NA
Aptible,Enterprise Software|Health and Insurance|Health Care|PaaS|Privacy|Security,Rock Health,seed,NA,2014-08-18,NA
Aptible,Enterprise Software|Health and Insurance|Health Care|PaaS|Privacy|Security,Y Combinator,seed,NA,2014-07-16,120000
Arcot Systems,Security,Accel,venture,A,2005-05-10,1.1e+07
Arcot Systems,Security,Accel,venture,NA,2007-07-01,8e+06
Arcot Systems,Security,Accel,venture,NA,2001-09-05,2e+07
Arcot Systems,Security,Accel,venture,B,2008-06-18,2.3e+07
Arcot Systems,Security,Adobe Ventures,venture,A,2005-05-10,1.1e+07
Arcot Systems,Security,Goldman Sachs,venture,A,2005-05-10,1.1e+07
Arcot Systems,Security,Goldman Sachs,venture,NA,2007-07-01,8e+06
Arcot Systems,Security,Goldman Sachs,venture,NA,2001-09-05,2e+07
Arcot Systems,Security,Granite Ventures,venture,B,2008-06-18,2.3e+07
Arcot Systems,Security,Novell,venture,NA,2001-09-05,2e+07
Arcot Systems,Security,ONSET Ventures,venture,A,2005-05-10,1.1e+07
Arcot Systems,Security,ONSET Ventures,venture,NA,2007-07-01,8e+06
