company_name,company_category_list,investor_name,funding_round_type,funding_round_code,funded_at,raised_amount_usd
PlayOn! Sports,Games,BIP Capital,venture,C,2011-09-02,7200000
PlayOn! Sports,Games,BIP Capital,venture,B,2010-08-02,2800000
PlayOn! Sports,Games,Hamilton Ventures LLC,venture,C,2011-09-02,7200000
PlayOn! Sports,Games,Hamilton Ventures LLC,venture,B,2010-08-02,2800000
PlayOn! Sports,Games,Imlay Investments,venture,C,2011-09-02,7200000
PlayPhone,Games,Cardinal Venture Capital,private_equity,NA,2012-01-01,67247200
PlayPhone,Games,Cardinal Venture Capital,venture,B,2006-08-28,9100000
PlayPhone,Games,Cardinal Venture Capital,venture,C,2007-05-10,18750000
PlayPhone,Games,Coral Capital Management,venture,B,2006-08-28,9100000
PlayPhone,Games,Menlo Ventures,private_equity,NA,2012-01-01,67247200
PlayPhone,Games,Menlo Ventures,venture,B,2006-08-28,9100000
PlayPhone,Games,Menlo Ventures,venture,C,2007-05-10,18750000
PlayPhone,Games,Scale Venture Partners,private_equity,NA,2012-01-01,67247200
PlayPhone,Games,Scale Venture Partners,venture,C,2007-05-10,18750000
PlayScape,Games,Mitsui & Co. Global Investment,venture,B,2012-04-08,4500000
PlayScape,Games,Mitsui & Co. Global Investment,venture,A,2010-01-01,3e+06
Playsino,Games,Pacific Capital Group,venture,NA,2012-04-20,1500000
Playsino,Games,Wavemaker Partners,venture,NA,2012-04-20,1500000
Playsino,Games,TomorrowVentures,venture,NA,2012-04-20,1500000
Playrific,Games,Golden Seeds,venture,A,2014-11-01,3e+06
Playrific,Games,LaunchPad Venture Group,venture,A,2014-11-01,3e+06
Playspace,Facebook Applications|Games|Social Games,PeopleFund,seed,NA,2012-09-05,1900000
PlaySpan,Game|Games,Easton Capital,venture,B,2008-11-25,16800000
PlaySpan,Game|Games,Easton Capital,venture,A,2007-09-01,6500000
PlaySpan,Game|Games,Easton Capital,venture,NA,2008-07-18,5e+06
PlaySpan,Game|Games,Ecosystem Ventures,venture,NA,2008-07-18,5e+06
PlaySpan,Game|Games,Menlo Ventures,venture,B,2008-11-25,16800000
PlaySpan,Game|Games,Menlo Ventures,venture,C,2010-08-19,1.8e+07
PlaySpan,Game|Games,Menlo Ventures,venture,A,2007-09-01,6500000
PlaySpan,Game|Games,Menlo Ventures,venture,NA,2008-07-18,5e+06
